,Municipality Name,Barangay Name,Population percentage (2020),Population (2020),Population (2015),Change (2015‑2020),Annual Population Growth Rate (2015‑2020),Postal Code,Coastal/Landlocked,Marine Waterbodies,Coordinates,Estimated Elevation above sea level
1980,Baguio,Scout Barrio,0.36%,"1,329","1,408",-5.61%,-1.21%,2600.0,landlocked,none (landlocked),"16.3961, 120.6084 (16° 24' North, 120° 37' East)","1,436.4 meters (4,712.5 feet)"
1981,Baguio,Session Road Area,0.03%,125,121,3.31%,0.69%,2600.0,landlocked,none (landlocked),"16.4095, 120.5992 (16° 25' North, 120° 36' East)","1,488.1 meters (4,882.2 feet)"
1982,Baguio,Slaughter House Area,0.53%,"1,952","2,214",-11.83%,-2.62%,2600.0,landlocked,none (landlocked),"16.4202, 120.5942 (16° 25' North, 120° 36' East)","1,401.5 meters (4,598.0 feet)"
1983,Baguio,SLU-SVP Housing Village,0.65%,"2,393","1,949",22.78%,4.41%,2600.0,landlocked,none (landlocked),"16.3898, 120.5900 (16° 23' North, 120° 35' East)","1,377.9 meters (4,520.6 feet)"
1984,Baguio,South Drive,0.15%,564,311,81.35%,13.35%,2600.0,landlocked,none (landlocked),"16.4079, 120.6082 (16° 24' North, 120° 36' East)","1,488.9 meters (4,884.8 feet)"
1985,Baguio,Teodora Alonzo,0.31%,"1,125","1,090",3.21%,0.67%,2600.0,landlocked,none (landlocked),"16.4198, 120.5966 (16° 25' North, 120° 36' East)","1,418.9 meters (4,655.1 feet)"
1986,Baguio,Trancoville,0.74%,"2,705","3,239",-16.49%,-3.72%,2600.0,landlocked,none (landlocked),"16.4244, 120.5999 (16° 25' North, 120° 36' East)","1,403.6 meters (4,604.9 feet)"
1987,Baguio,Victoria Village,0.79%,"2,878","3,101",-7.19%,-1.56%,2600.0,landlocked,none (landlocked),"16.4142, 120.5761 (16° 25' North, 120° 35' East)","1,533.5 meters (5,031.1 feet)"
1988,Bacolod,Alangilan,1.34%,"8,079","7,304",10.61%,2.15%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6610, 123.0790 (10° 40' North, 123° 5' East)",266.7 meters (875.0 feet)
1989,Bacolod,Alijis,3.76%,"22,608","21,538",4.97%,1.03%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6352, 122.9579 (10° 38' North, 122° 57' East)",25.7 meters (84.3 feet)
1990,Bacolod,Banago,4.50%,"27,016","28,217",-4.26%,-0.91%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.7036, 122.9501 (10° 42' North, 122° 57' East)",5.6 meters (18.4 feet)
1991,Bacolod,Barangay 1,0.90%,"5,424","5,436",-0.22%,-0.05%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6874, 122.9552 (10° 41' North, 122° 57' East)",5.5 meters (18.0 feet)
1992,Bacolod,Barangay 10,0.39%,"2,353","2,515",-6.44%,-1.39%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6761, 122.9444 (10° 41' North, 122° 57' East)",3.7 meters (12.1 feet)
1993,Bacolod,Barangay 11,0.04%,233,368,-36.68%,-9.17%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6707, 122.9479 (10° 40' North, 122° 57' East)",8.8 meters (28.9 feet)
1994,Bacolod,Barangay 12,0.23%,"1,385","1,565",-11.50%,-2.54%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6717, 122.9425 (10° 40' North, 122° 57' East)",4.0 meters (13.1 feet)
1995,Bacolod,Barangay 13,0.05%,323,508,-36.42%,-9.09%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6674, 122.9441 (10° 40' North, 122° 57' East)",9.6 meters (31.5 feet)
1996,Bacolod,Barangay 14,0.36%,"2,170","2,133",1.73%,0.36%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6664, 122.9424 (10° 40' North, 122° 57' East)",4.6 meters (15.1 feet)
1997,Bacolod,Barangay 15,0.03%,200,338,-40.83%,-10.46%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6649, 122.9455 (10° 40' North, 122° 57' East)",9.5 meters (31.2 feet)
1998,Bacolod,Barangay 16,1.26%,"7,568","7,998",-5.38%,-1.16%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6660, 122.9392 (10° 40' North, 122° 56' East)",4.8 meters (15.7 feet)
1999,Bacolod,Barangay 17,0.22%,"1,338","2,366",-43.45%,-11.31%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6725, 122.9550 (10° 40' North, 122° 57' East)",13.1 meters (43.0 feet)
2000,Bacolod,Barangay 18,0.12%,734,950,-22.74%,-5.28%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6712, 122.9524 (10° 40' North, 122° 57' East)",13.5 meters (44.3 feet)
2001,Bacolod,Barangay 19,0.16%,968,"1,266",-23.54%,-5.49%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6695, 122.9532 (10° 40' North, 122° 57' East)",14.2 meters (46.6 feet)
2002,Bacolod,Barangay 2,0.55%,"3,276","3,865",-15.24%,-3.42%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6834, 122.9506 (10° 41' North, 122° 57' East)",2.1 meters (6.9 feet)
2003,Bacolod,Barangay 20,0.15%,888,826,7.51%,1.54%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6681, 122.9568 (10° 40' North, 122° 57' East)",16.7 meters (54.8 feet)
2004,Bacolod,Barangay 21,0.02%,140,212,-33.96%,-8.36%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6691, 122.9470 (10° 40' North, 122° 57' East)",12.0 meters (39.4 feet)
2005,Bacolod,Barangay 22,0.05%,276,308,-10.39%,-2.28%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6682, 122.9526 (10° 40' North, 122° 57' East)",13.0 meters (42.7 feet)
2006,Bacolod,Barangay 23,0.11%,632,956,-33.89%,-8.34%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6667, 122.9562 (10° 40' North, 122° 57' East)",18.0 meters (59.1 feet)
2007,Bacolod,Barangay 24,0.01%,63,92,-31.52%,-7.66%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6676, 122.9503 (10° 40' North, 122° 57' East)",13.8 meters (45.3 feet)
2008,Bacolod,Barangay 25,0.04%,227,349,-34.96%,-8.66%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6662, 122.9505 (10° 40' North, 122° 57' East)",13.7 meters (44.9 feet)
2009,Bacolod,Barangay 26,0.23%,"1,411","1,735",-18.67%,-4.26%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6658, 122.9545 (10° 40' North, 122° 57' East)",16.8 meters (55.1 feet)
2010,Bacolod,Barangay 27,0.29%,"1,731","2,160",-19.86%,-4.55%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6652, 122.9579 (10° 40' North, 122° 57' East)",20.5 meters (67.3 feet)
2011,Bacolod,Barangay 28,0.25%,"1,511","1,774",-14.83%,-3.32%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6644, 122.9550 (10° 40' North, 122° 57' East)",17.2 meters (56.4 feet)
2012,Bacolod,Barangay 29,0.27%,"1,648","2,008",-17.93%,-4.07%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6651, 122.9503 (10° 40' North, 122° 57' East)",12.8 meters (42.0 feet)
2013,Bacolod,Barangay 3,0.48%,"2,894","3,742",-22.66%,-5.27%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6840, 122.9534 (10° 41' North, 122° 57' East)",7.0 meters (23.0 feet)
2014,Bacolod,Barangay 30,0.43%,"2,606","3,820",-31.78%,-7.73%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6636, 122.9524 (10° 40' North, 122° 57' East)",15.1 meters (49.5 feet)
2015,Bacolod,Barangay 31,0.16%,979,"1,167",-16.11%,-3.63%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6614, 122.9544 (10° 40' North, 122° 57' East)",17.2 meters (56.4 feet)
2016,Bacolod,Barangay 32,0.11%,682,784,-13.01%,-2.89%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6637, 122.9494 (10° 40' North, 122° 57' East)",13.5 meters (44.3 feet)
2017,Bacolod,Barangay 33,0.10%,613,847,-27.63%,-6.58%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6615, 122.9512 (10° 40' North, 122° 57' East)",14.6 meters (47.9 feet)
2018,Bacolod,Barangay 34,0.18%,"1,111","1,135",-2.11%,-0.45%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6636, 122.9380 (10° 40' North, 122° 56' East)",6.0 meters (19.7 feet)
2019,Bacolod,Barangay 35,1.40%,"8,441","8,208",2.84%,0.59%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6656, 122.9362 (10° 40' North, 122° 56' East)",3.1 meters (10.2 feet)
2020,Bacolod,Barangay 36,0.22%,"1,321","1,661",-20.47%,-4.71%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6630, 122.9409 (10° 40' North, 122° 56' East)",8.0 meters (26.2 feet)
2021,Bacolod,Barangay 37,0.02%,105,445,-76.40%,-26.21%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6655, 122.9480 (10° 40' North, 122° 57' East)",12.3 meters (40.4 feet)
2022,Bacolod,Barangay 38,0.08%,455,849,-46.41%,-12.30%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6628, 122.9467 (10° 40' North, 122° 57' East)",10.6 meters (34.8 feet)
2023,Bacolod,Barangay 39,0.37%,"2,207","2,292",-3.71%,-0.79%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6587, 122.9432 (10° 40' North, 122° 57' East)",9.5 meters (31.2 feet)
2024,Bacolod,Barangay 4,0.22%,"1,314","1,424",-7.72%,-1.68%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6814, 122.9539 (10° 41' North, 122° 57' East)",8.9 meters (29.2 feet)
2025,Bacolod,Barangay 40,0.45%,"2,690","3,010",-10.63%,-2.34%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6582, 122.9494 (10° 39' North, 122° 57' East)",15.0 meters (49.2 feet)
2026,Bacolod,Barangay 41,0.11%,656,499,31.46%,5.93%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6635, 122.9632 (10° 40' North, 122° 58' East)",23.2 meters (76.1 feet)
2027,Bacolod,Barangay 5,0.06%,333,486,-31.48%,-7.65%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6819, 122.9579 (10° 41' North, 122° 57' East)",13.7 meters (44.9 feet)
2028,Bacolod,Barangay 6,0.36%,"2,147","2,521",-14.84%,-3.32%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6799, 122.9508 (10° 41' North, 122° 57' East)",7.0 meters (23.0 feet)
2029,Bacolod,Barangay 7,0.40%,"2,407","3,035",-20.69%,-4.76%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6779, 122.9568 (10° 41' North, 122° 57' East)",10.3 meters (33.8 feet)
2030,Bacolod,Barangay 8,0.20%,"1,213","1,406",-13.73%,-3.06%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6825, 122.9446 (10° 41' North, 122° 57' East)",0.5 meters (1.6 feet)
2031,Bacolod,Barangay 9,0.09%,550,683,-19.47%,-4.46%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6741, 122.9511 (10° 40' North, 122° 57' East)",10.1 meters (33.1 feet)
2032,Bacolod,Bata,4.55%,"27,357","28,786",-4.96%,-1.07%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.7023, 122.9743 (10° 42' North, 122° 58' East)",17.0 meters (55.8 feet)
2033,Bacolod,Cabug,2.41%,"14,481","9,872",46.69%,8.40%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.5992, 122.9473 (10° 36' North, 122° 57' East)",22.3 meters (73.2 feet)
2034,Bacolod,Estefania,8.04%,"48,323","40,931",18.06%,3.56%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6698, 122.9874 (10° 40' North, 122° 59' East)",39.1 meters (128.3 feet)
2035,Bacolod,Felisa,1.94%,"11,661","9,646",20.89%,4.07%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.5905, 122.9756 (10° 35' North, 122° 59' East)",41.1 meters (134.8 feet)
2036,Bacolod,Granada,5.30%,"31,867","27,036",17.87%,3.52%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6660, 123.0345 (10° 40' North, 123° 2' East)",119.8 meters (393.0 feet)
2037,Bacolod,Handumanan,4.89%,"29,396","27,591",6.54%,1.34%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6066, 122.9658 (10° 36' North, 122° 58' East)",34.9 meters (114.5 feet)
2038,Bacolod,Mandalagan,4.50%,"27,032","26,063",3.72%,0.77%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6923, 122.9662 (10° 42' North, 122° 58' East)",11.2 meters (36.7 feet)
2039,Bacolod,Mansilingan,8.63%,"51,863","45,181",14.79%,2.95%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6310, 122.9761 (10° 38' North, 122° 59' East)",43.6 meters (143.0 feet)
2040,Bacolod,Montevista,0.20%,"1,191","1,271",-6.29%,-1.36%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6680, 122.9710 (10° 40' North, 122° 58' East)",24.5 meters (80.4 feet)
2041,Bacolod,Pahanocoy,2.85%,"17,122","14,585",17.39%,3.43%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6154, 122.9273 (10° 37' North, 122° 56' East)",6.6 meters (21.7 feet)
2042,Bacolod,Punta Taytay,1.24%,"7,426","7,335",1.24%,0.26%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6002, 122.9054 (10° 36' North, 122° 54' East)",6.6 meters (21.7 feet)
2043,Bacolod,Singcang-Airport,5.58%,"33,501","33,717",-0.64%,-0.14%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6573, 122.9334 (10° 39' North, 122° 56' East)",5.3 meters (17.4 feet)
2044,Bacolod,Sum-ag,3.40%,"20,456","18,752",9.09%,1.85%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6006, 122.9191 (10° 36' North, 122° 55' East)",8.1 meters (26.6 feet)
2045,Bacolod,Taculing,7.00%,"42,052","39,891",5.42%,1.12%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6496, 122.9475 (10° 39' North, 122° 57' East)",11.5 meters (37.7 feet)
2046,Bacolod,Tangub,7.45%,"44,742","38,746",15.48%,3.07%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6348, 122.9341 (10° 38' North, 122° 56' East)",9.8 meters (32.2 feet)
2047,Bacolod,Villamonte,5.82%,"34,988","36,575",-4.34%,-0.93%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6685, 122.9647 (10° 40' North, 122° 58' East)",21.9 meters (71.8 feet)
2048,Bacolod,Vista Alegre,5.39%,"32,399","21,096",53.58%,9.45%,6100.0,coastal,Guimaras Strait [Sulu Sea],"10.6422, 123.0081 (10° 39' North, 123° 0' East)",76.1 meters (249.7 feet)
2049,Iloilo City,Abeto Mirasol Taft South,0.43%,"1,964","2,207",-11.01%,-2.43%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7181, 122.5428 (10° 43' North, 122° 33' East)",8.5 meters (27.9 feet)
2050,Iloilo City,Aguinaldo,0.33%,"1,492","1,228",21.50%,4.18%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7067, 122.5721 (10° 42' North, 122° 34' East)",3.5 meters (11.5 feet)
2051,Iloilo City,Airport,1.06%,"4,851","4,894",-0.88%,-0.19%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7107, 122.5409 (10° 43' North, 122° 32' East)",5.7 meters (18.7 feet)
2052,Iloilo City,Alalasan Lapuz,0.62%,"2,829","1,825",55.01%,9.67%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7051, 122.5740 (10° 42' North, 122° 34' East)",4.9 meters (16.1 feet)
2053,Iloilo City,Arguelles,0.14%,632,760,-16.84%,-3.81%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7275, 122.5538 (10° 44' North, 122° 33' East)",10.0 meters (32.8 feet)
2054,Iloilo City,Arsenal Aduana,0.04%,170,222,-23.42%,-5.46%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.6954, 122.5714 (10° 42' North, 122° 34' East)",6.6 meters (21.7 feet)
2055,Iloilo City,Bakhaw,1.43%,"6,548","5,871",11.53%,2.32%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7187, 122.5550 (10° 43' North, 122° 33' East)",5.8 meters (19.0 feet)
2056,Iloilo City,Balabago,2.19%,"10,023","8,594",16.63%,3.29%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7392, 122.5791 (10° 44' North, 122° 35' East)",6.9 meters (22.6 feet)
2057,Iloilo City,Balantang,1.04%,"4,762","4,712",1.06%,0.22%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7569, 122.5745 (10° 45' North, 122° 34' East)",10.7 meters (35.1 feet)
2058,Iloilo City,Baldoza,1.34%,"6,149","6,739",-8.76%,-1.91%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7126, 122.5787 (10° 43' North, 122° 35' East)",5.5 meters (18.0 feet)
2059,Iloilo City,Bantud,0.12%,561,766,-26.76%,-6.35%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7082, 122.5648 (10° 42' North, 122° 34' East)",4.8 meters (15.7 feet)
2060,Iloilo City,Banuyao,0.30%,"1,358","1,297",4.70%,0.97%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7285, 122.5796 (10° 44' North, 122° 35' East)",4.0 meters (13.1 feet)
2061,Iloilo City,Baybay Tanza,0.46%,"2,106","2,360",-10.76%,-2.37%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.6917, 122.5570 (10° 42' North, 122° 33' East)",5.4 meters (17.7 feet)
2062,Iloilo City,Benedicto,0.62%,"2,834","2,979",-4.87%,-1.04%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7253, 122.5584 (10° 44' North, 122° 34' East)",10.7 meters (35.1 feet)
2063,Iloilo City,Bito-on,1.47%,"6,748","6,095",10.71%,2.17%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7500, 122.5892 (10° 45' North, 122° 35' East)",5.1 meters (16.7 feet)
2064,Iloilo City,Bolilao,1.17%,"5,332","6,519",-18.21%,-4.14%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7112, 122.5549 (10° 43' North, 122° 33' East)",5.1 meters (16.7 feet)
2065,Iloilo City,Bonifacio,0.44%,"1,994","2,348",-15.08%,-3.38%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.6861, 122.5081 (10° 41' North, 122° 30' East)",6.5 meters (21.3 feet)
2066,Iloilo City,Bonifacio Tanza,0.63%,"2,881","3,081",-6.49%,-1.40%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.6918, 122.5590 (10° 42' North, 122° 34' East)",6.2 meters (20.3 feet)
2067,Iloilo City,Buhang,0.83%,"3,804","3,225",17.95%,3.54%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7499, 122.5697 (10° 45' North, 122° 34' East)",9.7 meters (31.8 feet)
2068,Iloilo City,Buhang Taft North,0.40%,"1,834","1,953",-6.09%,-1.31%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7187, 122.5492 (10° 43' North, 122° 33' East)",5.9 meters (19.4 feet)
2069,Iloilo City,Buntatala,0.97%,"4,428","3,813",16.13%,3.20%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7698, 122.5828 (10° 46' North, 122° 35' East)",10.3 meters (33.8 feet)
2070,Iloilo City,Burgos-Mabini-Plaza,0.39%,"1,802","1,686",6.88%,1.41%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7118, 122.5695 (10° 43' North, 122° 34' East)",6.3 meters (20.7 feet)
2071,Iloilo City,Caingin,1.03%,"4,695","4,317",8.76%,1.78%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7176, 122.5748 (10° 43' North, 122° 34' East)",8.9 meters (29.2 feet)
2072,Iloilo City,Calahunan,1.11%,"5,072","4,064",24.80%,4.77%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7131, 122.5283 (10° 43' North, 122° 32' East)",6.3 meters (20.7 feet)
2073,Iloilo City,Calaparan,2.00%,"9,158","8,699",5.28%,1.09%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.6817, 122.5283 (10° 41' North, 122° 32' East)",5.9 meters (19.4 feet)
2074,Iloilo City,Calubihan,0.21%,971,"1,026",-5.36%,-1.15%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7213, 122.5520 (10° 43' North, 122° 33' East)",5.9 meters (19.4 feet)
2075,Iloilo City,Calumpang,3.49%,"15,994","15,150",5.57%,1.15%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.6835, 122.5373 (10° 41' North, 122° 32' East)",4.8 meters (15.7 feet)
2076,Iloilo City,Camalig,0.41%,"1,897","3,278",-42.13%,-10.87%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7558, 122.5709 (10° 45' North, 122° 34' East)",10.9 meters (35.8 feet)
2077,Iloilo City,Cochero,0.15%,689,893,-22.84%,-5.31%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.6941, 122.5519 (10° 42' North, 122° 33' East)",4.3 meters (14.1 feet)
2078,Iloilo City,Compania,0.71%,"3,257","3,297",-1.21%,-0.26%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.6892, 122.5370 (10° 41' North, 122° 32' East)",5.4 meters (17.7 feet)
2079,Iloilo City,Concepcion-Montes,0.56%,"2,550","2,268",12.43%,2.50%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.6946, 122.5806 (10° 42' North, 122° 35' East)",4.6 meters (15.1 feet)
2080,Iloilo City,Cuartero,0.46%,"2,099","2,032",3.30%,0.69%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7246, 122.5506 (10° 43' North, 122° 33' East)",6.9 meters (22.6 feet)
2081,Iloilo City,Cubay,1.47%,"6,742","7,272",-7.29%,-1.58%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7320, 122.5646 (10° 44' North, 122° 34' East)",8.5 meters (27.9 feet)
2082,Iloilo City,Danao,0.06%,278,260,6.92%,1.42%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7014, 122.5676 (10° 42' North, 122° 34' East)",9.1 meters (29.9 feet)
2083,Iloilo City,Delgado-Jalandoni-Bagumbayan,0.05%,218,260,-16.15%,-3.64%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.6967, 122.5609 (10° 42' North, 122° 34' East)",6.9 meters (22.6 feet)
2084,Iloilo City,Democracia,0.32%,"1,452","1,810",-19.78%,-4.53%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7274, 122.5576 (10° 44' North, 122° 33' East)",9.0 meters (29.5 feet)
2085,Iloilo City,Desamparados,0.10%,459,781,-41.23%,-10.58%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7215, 122.5546 (10° 43' North, 122° 33' East)",7.4 meters (24.3 feet)
2086,Iloilo City,Divinagracia,0.17%,784,"1,278",-38.65%,-9.77%,5000.0,coastal,"Panay Gulf [Sulu Sea], Iloilo Strait [Sulu Sea]","10.7098, 122.5718 (10° 43' North, 122° 34' East)",5.0 meters (16.4 feet)
